AssetID,Brand,ModelNumber,SerialNumber,Description,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
J48S#01,Radial Engineering,J48 Stereo,1294292,Phantom Powered Active Direct Box,False,False,False,False,False,1,,AX,Store,
J48S#02,Radial Engineering,J48 Stereo,447219,Phantom Powered Active Direct Box,False,False,False,False,False,1,,AX,Store,Store
J48S#03,Radial Engineering,J48 Stereo,1477169,Phantom Powered Active Direct Box,False,False,False,False,False,1,,AX,Store,Store
J48S#04,Radial Engineering,J48 Stereo,1477195,Phantom Powered Active Direct Box,False,False,False,False,False,1,,AX,Store,Store
J48S#05,Radial Engineering,J48 Stereo,1477239,Phantom Powered Active Direct Box,False,False,False,False,False,1,,AX,Store,Store
J48S#06,Radial Engineering,J48 Stereo,1477193,Phantom Powered Active Direct Box,False,False,False,False,False,1,"[{""date"":""2025/10/18"",""user"":""bnjm2000"",""description"":""Reported R side no sound (Wedding of Matthew Chia & Teresa Su @ Capella)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/12/22"",""user"":""bnjm2000"",""description"":""Tested working by Rafie."",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
JDIM#01,Radial Engineering,JDI Mono,1662070,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Store
JDIM#02,Radial Engineering,JDI Mono,1682509,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Store
JDIM#03,Radial Engineering,JDI Mono,1682514,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Store
JDIM#04,Radial Engineering,JDI Mono,1682546,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Store
JDIS#01,Radial Engineering,JDI Stereo,1454842,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Store
JDIS#02,Radial Engineering,JDI Stereo,1703726,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Wedding of Patricia & Edgar @ Capella
JDIS#03,Radial Engineering,JDI Stereo,1703775,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Wedding of Patricia & Edgar @ Capella
JDIS#04,Radial Engineering,JDI Stereo,1703777,Passive Direct Box,False,False,False,False,False,1,,AX,Store,Store
USBPRO#01,Radial Engineering,USB-Pro,1550806,USB direct box,False,False,False,False,False,1,,AX,Store,
USBPRO#02,Radial Engineering,USB-Pro,1550781,USB direct box,False,False,False,False,False,1,,AX,Store,
USBPRO#03,Radial Engineering,USB-Pro,1550854,USB direct box,False,False,False,False,False,1,,AX,Store,
USBPRO#04,Radial Engineering,USB-Pro,1550783,USB direct box,False,False,False,False,False,1,,AX,Store,
DN100#01,Klark Teknik,DN100,,,False,False,False,False,False,1,,AX,Store,
DN100#02,Klark Teknik,DN100,,,False,False,False,False,False,1,,AX,Store,
DN100#03,Klark Teknik,DN100,,,False,False,False,False,False,1,,AX,Store,
DN100#04,Klark Teknik,DN100,,,False,False,False,False,False,1,,AX,Store,
DN100#05,Klark Teknik,DN100,,,False,False,False,False,False,1,,AX,Store,
DN200#01,Klark Teknik,DN200,,,False,False,False,False,False,1,,AX,Store,
DN200#02,Klark Teknik,DN200,,,False,False,False,False,False,1,,AX,Store,
DN200#03,Klark Teknik,DN200,,,False,False,False,False,False,1,,AX,Store,Store
PULSE2#01,Analogue Way,Pulse 2,,Video Switcher,False,False,False,False,False,1,,VX,Store,Store
ISOG2#01,Blackmagic Design,Atem Mini Extreme ISO G2,14156847,Video Switcher,False,False,False,False,False,1,,VX,Store,
40INCH#01,Sharp,,,"40"" TV",False,False,False,False,False,1,,VX,Store,Store
40INCH#02,Sharp,,,"40"" TV",False,False,False,False,False,1,,VX,Store,Store
43INCH#01,LG,43UP7550PTC,107INYD4W306,"43"" TV",False,False,False,False,False,1,,VX,Store,Store
43INCH#02,LG,43UQ7550PSF,207INAR56288,"43"" TV",False,False,False,False,False,1,,VX,Store,Store
46INCH#01,Sharp,,,"46"" TV",False,False,False,False,False,1,,VX,Store,
46INCH#02,Sharp,,,"46"" TV",False,False,False,False,False,1,,VX,Store,
75INCH#01,Samsung,,,"75"" Smart TV",False,False,False,False,False,1,,VX,Store,
75INCH#02,Samsung,,,"75"" Smart TV",False,False,False,False,False,1,,VX,Store,
QM50C#01,Samsung,LH50QHCEBGCXXS,0RTCHNFY700001W,"50"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM50C#02,Samsung,LH50QHCEBGCXXS,0RTCHNFY700002K,"50"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM50C#03,Samsung,LH50QHCEBGCXXS,0RTCHNFY700003D,"50"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM50C#04,Samsung,LH50QHCEBGCXXS,0RTCHNFY700008H,"50"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM75C#01,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00066,"75"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM75C#02,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00086,"75"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM75C#03,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00093,"75"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM75C#04,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00094,"75"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM85C#01,Samsung,LH85QMCEBGCXXS,0R3NHNIX600093,"85"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,
QM85C#02,Samsung,LH85QMCEBGCXXS,0R3NHNIXA00012N,"85"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,
QM85C#03,Samsung,LH85QMCEBGCXXS,0R3NHNIX600095K,"85"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,Store
QM85C#04,Samsung,LH85QMCEBGCXXS,0R3NHNIX600098,"85"" Crystal UHD Signage",False,False,False,False,False,1,,VX,Store,
SAMSUNG65#01,Samsung,UN65TU8000F,09L33CSN302823E,"65"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
SAMSUNG65#02,Samsung,UN65TU8000F,09L33CSNB02041F,"65"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
SAMSUNG65#03,Samsung,UN65TU8000F,,"65"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
SAMSUNG65#04,Samsung,UN65TU8000F,,"65"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
SAMSUNG65#05,Samsung,UN65TU8000F,09L33CCNB06409V,"65"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,Store
SAMSUNG65#06,Samsung,UN65TU8000F,09L33CDN800913P,"65"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,Store
SAMSUNG65#07,Samsung,UN65TU8000F,,"65"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
SAMSUNG55#01,Samsung,UN55TU8000F,09KY3CTN800725V,"55"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
SAMSUNG55#02,Samsung,UN55TU8000F,09KY3CNNB02495L,"55"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
SAMSUNG55#03,Samsung,UN55TU8000F,09KY3CAR102988N,"55"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,Store
SAMSUNG55#04,Samsung,UN55TU8000F,09KY3CXNC06984M,"55"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,Store
SAMSUNG55#05,Samsung,UN55TU8000F,09KY3CDN802991X,"55"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,Store
SAMSUNG55#06,Samsung,UN55TU8000F,0DBK3SDN511064T,"55"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,Store
LG50#01,LG,50NANO75TPA,104INZY62629,"50"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
LG50#02,LG,50NANO75TPA,209INHZ4B729,"50"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
LG50#03,LG,50NANO75TPA,209INVM4B727,"50"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
LG50#04,LG,50NANO75TPA,209INPT4B728,"50"" Crystal UHD 4K Smart TV (2020)",False,False,False,False,False,1,,VX,Store,
CMD8#01,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#02,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#03,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#04,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#05,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#06,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#07,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#08,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#09,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#10,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#11,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CMD8#12,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,False,False,False,1,"[{""date"":""2025/09/09"",""user"":""bnjm2000"",""description"":""Maintenance done - greased chain"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",STG,Store,Rolex Event @ New Bahru
CONTROLLER#01,Custom,Chain Hoist Controller,,Chain Hoist Controller,False,False,False,False,False,1,,STG,Store,Rolex Event @ New Bahru
HERCULES 8#01,Fenix,HERCULES 8,180439_30,Frontal lifting tower array lifter,False,False,False,False,False,1,"[{""date"":""2025/07/03"",""user"":""bnjm2000"",""description"":""Discovered frayed metal cable during BBC 2025 @ GBTB"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Sent to LSD or servicing (Service order no. 1636)"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""LSD SG""}],""source"":{}},{""date"":""2025/09/16"",""user"":""bnjm2000"",""description"":""Collected back from LSD, tested working"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}},{""date"":""2026/04/21"",""user"":""bnjm2000"",""description"":""Scratched arm and bent handle (Dry Rental: XC Lighting)"",""type"":""Fault"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Store
HERCULES 8#02,Fenix,HERCULES 8,180439_28,Frontal lifting tower array lifter,False,False,False,False,False,1,"[{""date"":""2026/04/21"",""user"":""bnjm2000"",""description"":""Missing securing pin and 2 stopper (Dry Rental: XC Lighting)"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Store
MASTER4KTX#01,Accsoon,Cineview Master 4K TX,WIT07-0137-BE0F,Wireless SDI/HDMI Transmitter,False,False,False,False,False,1,,VX,Store,
MASTER4KTX#02,Accsoon,Cineview Master 4K TX,WIT07-0938-BE0B,Wireless SDI/HDMI Transmitter,False,False,False,False,False,1,,VX,Store,
MASTER4KRX#01,Accsoon,Cineview Master 4K RX,WIT07-0672-BE0F,Wireless SDI/HDMI Receiver,False,False,False,False,False,1,,VX,Store,Store
MASTER4KRX#02,Accsoon,Cineview Master 4K RX,WIT07-1438-BE0B,Wireless SDI/HDMI Receiver,False,False,False,False,False,1,,VX,Store,
MASTER4KRX#03,Accsoon,Cineview Master 4K RX,WIT07-1377-BE0B,Wireless SDI/HDMI Receiver,False,False,False,False,False,1,,VX,Store,
PERFECTCUE#01,DSAN,PerfectCue Mini,24-24582,Professional Wireless Clicker,False,False,False,False,False,1,,VX,Store,Store
CLICKER#01,DSAN,PerfectCue Mini,,Professional Wireless Clicker,False,False,False,False,False,1,"[{""date"":""2026/01/22"",""user"":""bnjm2000"",""description"":""Discovered that battery was dead (STPI Symposium @ 72-13)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/01/27"",""user"":""bnjm2000"",""description"":""Replaced battery. Tested working"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",VX,Store,Store
CLICKER#02,DSAN,PerfectCue Mini,,Professional Wireless Clicker,False,False,False,False,False,1,"[{""date"":""2026/01/27"",""user"":""bnjm2000"",""description"":""Replaced battery."",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}}]",VX,Store,Store
PERFECTCUE#02,DSAN,PerfectCue Mini,15-8294,Professional Wireless Clicker,False,False,False,False,False,1,,VX,Store,Store
CLICKER#03,DSAN,PerfectCue Mini,,Professional Wireless Clicker,False,False,False,False,False,1,,VX,Store,Store
CLICKER#04,DSAN,PerfectCue Mini,,Professional Wireless Clicker,False,False,False,False,False,1,,VX,Store,Store
SBS#01,Sennheiser,Spectera Base Station,1205000475,1RU Spectera Base Station,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/20"",""user"":""bnjm2000"",""description"":""Updated to v1.3.0"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/05/02"",""user"":""bnjm2000"",""description"":""Installed MADI slot card SN: 1445001225"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#01,Sennheiser,SEK(UHF),1165001727,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#02,Sennheiser,SEK(UHF),1165001729,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Store
SEK#03,Sennheiser,SEK(UHF),1195001949,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#04,Sennheiser,SEK(UHF),1195001964,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#05,Sennheiser,SEK(UHF),1195001965,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#06,Sennheiser,SEK(UHF),1195001966,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#07,Sennheiser,SEK(UHF),1195001968,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#08,Sennheiser,SEK(UHF),1195001986,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
SEK#09,Sennheiser,SEK(UHF),1195002041,Spectera Bidirectional bodypack,False,False,False,False,False,1,"[{""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Wedding of Patricia & Edgar @ Capella
